BGC ID	REP ID	Timestamp (PST) DS	Station Abbrev. DS	Station ID DS	Lab	Method	Toxin Class	Parameter	Result Value (ug/L)	Result Remark
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 1 and 4	0.5	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC009393	NA	5/16/2023 11:22	RYF	11455385	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.5	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.5	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 1 and 4	0.5	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC009394	NA	5/16/2023 11:39	LIB	11455315	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.5	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.5	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.02	NA
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 1 and 4	0.5	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC009389	NA	5/16/2023 11:45	OBI	11313405	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.5	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.5	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 1 and 4	0.5	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC009395	NA	5/16/2023 12:07	LS1	381540121445301	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.5	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.5	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 1 and 4	0.5	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC009478	NA	5/16/2023 12:29	LIB	11455315	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.5	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.5	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 1 and 4	0.5	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC009397	NA	5/16/2023 12:49	SGG	11455276	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.5	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.5	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 1 and 4	0.5	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Saxitoxins	Neosaxitoxin	1	<
BGC009398	NA	5/16/2023 13:16	SS	382010121402301	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.5	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.5	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 1 and 4	0.5	<
BGC009479	NA	5/16/2023 13:40	PRO	381627121395101	Lumigen	LCMSMS	Saxitoxins	Gonyautoxins (GTX) 2 and 3	0.5	<
