bgc_id,site_no,date,time_pst,division,genus,species,cells_per_ml,biovolume_um3_per_ml,tally,sampler,replicate,tally_natural_units,avg_length,avg_width,avg_depth,bv_factor,cymbelloid,e,f,aliquot_ml,fields,data_flag,notes
BGC000455,11455315,05/20/2016,09:00,bacillariophyta,aulacoseira,aulacoseira granulata,153.39,170264.67,29,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000455,11455315,05/20/2016,09:00,bacillariophyta,aulacoseira,aulacoseira sp.,31.74,3173.62,6,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000455,11455315,05/20/2016,09:00,bacillariophyta,caloneis,caloneis sp.,0.40,264.80,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000455,11455315,05/20/2016,09:00,bacillariophyta,campylodiscus,campylodiscus sp.,5.71,12880.53,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000455,11455315,05/20/2016,09:00,bacillariophyta,cymbella,cymbella sp.,5.71,1285.20,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000455,11455315,05/20/2016,09:00,bacillariophyta,diploneis,diploneis sp.,5.29,1872.44,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000455,11455315,05/20/2016,09:00,bacillariophyta,eunotia,eunotia sp.,5.71,279.89,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000455,11455315,05/20/2016,09:00,bacillariophyta,gomphonema,gomphonema sp.,5.71,2975.95,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000455,11455315,05/20/2016,09:00,bacillariophyta,stephanodiscus,stephanodiscus sp.,5.29,3131.30,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000455,11455315,05/20/2016,09:00,bacillariophyta,synedra,synedra spp.,10.58,5522.10,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,amphiprora,amphiprora sp.,5.71,10310.14,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,aulacoseira,aulacoseira granulata,497.20,581724.40,94,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,aulacoseira,aulacoseira sp.,95.21,13805.24,18,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,surirella,surirella librile,0.40,752.01,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,cymbella,cymbella sp.,5.71,1233.79,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,diatoma,diatoma sp.,15.87,2776.92,3,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,heterokontophyta,gomphonema,gomphonema minuta,5.71,1370.88,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,gomphonema,gomphonema sp.,5.29,2327.32,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,gyrosigma,gyrosigma sp.,5.29,14656.83,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,meridion,meridion circulare,28.56,20677.40,5,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,navicula,navicula sp.,10.58,1671.44,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,nitzschia,nitzschia sp.,5.71,873.93,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,epithemia,epithemia gibba,11.42,15913.60,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,stephanodiscus,stephanodiscus sp.,5.71,2444.73,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,ulnaria,ulnaria delicatissima,0.80,1112.01,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000457,11455350,05/20/2016,11:40,bacillariophyta,synedra,synedra spp.,11.42,5654.87,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000458,11455478,05/20/2016,12:50,bacillariophyta,aulacoseira,aulacoseira granulata,2695.09,8452039.43,63,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000458,11455478,05/20/2016,12:50,cyanobacteria,phormidium,cf. phormidium sp.,1967.84,12364.30,46,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000458,11455478,05/20/2016,12:50,bacillariophyta,thalassiosira,cf. thalassiosira sp.,42.78,604.78,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000458,11455478,05/20/2016,12:50,cyanobacteria,chroococcus,chroococcus microscopicus,38757.91,10390.31,906,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000458,11455478,05/20/2016,12:50,bacillariophyta,diatoma,diatoma vulgaris,42.78,133050.60,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000458,11455478,05/20/2016,12:50,bacillariophyta,melosira,melosira lineata,138.01,527230.58,19,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000458,11455478,05/20/2016,12:50,bacillariophyta,navicula,navicula capitatoradiata,42.78,37294.49,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000458,11455478,05/20/2016,12:50,bacillariophyta,nitzschia,nitzschia sp.,7.26,686.43,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000458,11455478,05/20/2016,12:50,bacillariophyta,rhoicosphenia,rhoicosphenia sp.,42.78,9694.31,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000458,11455478,05/20/2016,12:50,bacillariophyta,rhopalodia,rhopalodia sp.,7.26,3632.64,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000459,11185185,05/20/2016,14:10,bacillariophyta,achnanthidium,achnanthidium spp.,5.71,131.38,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000459,11185185,05/20/2016,14:10,bacillariophyta,aulacoseira,aulacoseira granulata,116.37,139639.24,22,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000459,11185185,05/20/2016,14:10,bacillariophyta,aulacoseira,aulacoseira sp.,190.42,29133.82,36,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000459,11185185,05/20/2016,14:10,bacillariophyta,cyclotella,cyclotella sp.,5.71,1627.92,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000459,11185185,05/20/2016,14:10,bacillariophyta,fragilaria,fragilaria sp.,31.74,1523.34,6,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000459,11185185,05/20/2016,14:10,bacillariophyta,synedra,synedra spp.,5.71,2587.53,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,actinocyclus,actinocyclus sp.,36.32,24103.50,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,aulacoseira,aulacoseira granulata,363.19,912795.33,10,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,aulacoseira,aulacoseira granulata,6416.87,4515656.76,15,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fragment.
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,actinoptychus,cf. actinoptychus senarius,36.32,110448.23,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,cyanobacteria,cylindrospermopsis,cf. cylindrospermopsis sp.,363.19,2281.99,10,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,eunotia,cf. eunotia eruca,2.00,1621.08,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,kephyrion,cf. kephyrion sp.,427.79,52413.87,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,thalassiosira,cf. thalassiosira sp.,1711.17,24191.02,4,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,chaetoceros sp.,chaetoceros sp.,36.32,40790.54,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,cyanobacteria,chroococcus,chroococcus microscopicus,352072.40,94384.39,823,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,cocconeis,cocconeis placentula,72.64,23960.88,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,cyclotella,cyclotella atomus,36.32,2588.63,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,cyclotella,cyclotella sp.,36.32,27954.36,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,denticula,denticula sp.,72.64,101320.28,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,fragilaria,fragilaria brevistriata,108.96,16687.04,3,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,nitzschia,nitzschia angustatula,36.32,5556.81,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,nitzschia,nitzschia cf. paleacea,36.32,1525.40,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,nitzschia,nitzschia sp.,36.32,3922.45,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,planothidium,planothidium sp.,36.32,1215.16,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,sellaphora,sellaphora sp.,36.32,52662.55,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,thalassiosira,thalassiosira cf. angulata,72.64,34515.07,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000469,380414121580401,05/25/2016,09:50,bacillariophyta,tryblionella,tryblionella debilis,36.32,10953.54,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000470,11185185,05/25/2016,11:15,bacillariophyta,aulacoseira,aulacoseira granulata,211.57,224269.09,40,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000470,11185185,05/25/2016,11:15,bacillariophyta,aulacoseira,aulacoseira italica,22.85,1576.51,4,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000470,11185185,05/25/2016,11:15,bacillariophyta,aulacoseira,aulacoseira sp.,89.92,15735.86,17,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000470,11185185,05/25/2016,11:15,bacillariophyta,cyclotella,cyclotella sp.,5.71,999.60,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000470,11185185,05/25/2016,11:15,bacillariophyta,diploneis,diploneis sp.,5.29,1830.12,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000470,11185185,05/25/2016,11:15,bacillariophyta,fragilaria,fragilaria capucina,17.14,771.12,3,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,achnanthidium,achnanthidium minutissimum,7.26,513.45,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,aulacoseira,aulacoseira granulata,106.95,454253.57,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,achnanthidium,cf. achnanthidium sp.,7.26,2601.47,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,chlorophyta,chlorella,cf. chlorella sp.,213.90,7167.71,4,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,chrysococcus,cf. chrysococcus sp.,7.26,821.52,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,cyanobacteria,planktolyngbya,cf. planktolyngbya sp.,534.74,839.97,10,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,thalassiosira,cf. thalassiosira sp.,534.74,45358.16,10,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,cyanobacteria,chroococcus,chroococcus microscopicus,29731.51,7970.49,556,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,cocconeis,cocconeis placentula,29.06,14057.05,4,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,craticula,craticula buderi,53.47,24191.02,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,encyonema,encyonema gracile,7.26,1394.81,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,epithemia,epithemia sorex,7.26,3370.71,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,epithemia,epithemia sp.,53.47,80858.18,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,gomphonema,gomphonema sp.,7.26,8435.43,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,kephyrion,kephyrion sp.,7.26,570.50,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,melosira,melosira sp.,53.47,463031.21,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,navicula,navicula cf. recens,7.26,2738.39,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,navicula,navicula sp.,160.42,133050.60,3,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,nitzschia,nitzschia brevissima,7.26,3050.80,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,nitzschia,nitzschia sp.,53.47,35934.49,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,pseudostaurosira,pseudostaurosira parasitica,7.26,941.32,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,euglenozoa,strombomonas,strombomonas sp.,106.95,152145.83,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,thalassiosira,thalassiosira sp.,21.79,20127.14,3,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000472,11455478,05/25/2016,13:10,bacillariophyta,ulnaria,ulnaria ulna,106.95,64677.38,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,aulacoseira,aulacoseira granulata,464.29,531610.60,158,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,aulacoseira,aulacoseira sp.,22.21,2865.51,7,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,caloneis,caloneis sp.,3.17,1837.36,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,cyclotella,cyclotella sp.,5.88,1616.19,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,cymbella,cymbella sp.,3.17,894.88,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,diatoma,diatoma sp.,8.82,1657.33,3,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,diploneis,diploneis sp.,2.94,981.47,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,eunotia,eunotia sp.,3.17,161.84,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,fragilaria,fragilaria capucina,69.81,3560.47,22,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,cyanobacteria,leptolyngbya,leptolyngbya sp.,382.01,2674.07,130,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,rhoicosphenia,rhoicosphenia abbreviata,3.17,771.12,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,stephanodiscus,stephanodiscus sp.,5.88,2374.34,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000473,11455350,05/25/2016,14:25,bacillariophyta,synedra,synedra spp.,8.82,4601.75,3,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000475,11455315,05/25/2016,16:00,bacillariophyta,aulacoseira,aulacoseira granulata,74.05,74421.37,14,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000475,11455315,05/25/2016,16:00,bacillariophyta,aulacoseira,aulacoseira sp.,0.80,115.20,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000475,11455315,05/25/2016,16:00,bacillariophyta,cocconeis,cocconeis sp.,5.71,1776.43,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000475,11455315,05/25/2016,16:00,bacillariophyta,epithemia,epithemia sp.,5.29,2168.64,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000475,11455315,05/25/2016,16:00,bacillariophyta,fragilaria,fragilaria sp.,45.70,2787.45,8,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000475,11455315,05/25/2016,16:00,bacillariophyta,frustulia,frustulia sp.,1.20,1917.62,3,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000475,11455315,05/25/2016,16:00,bacillariophyta,navicula,navicula sp.,5.71,1376.59,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000475,11455315,05/25/2016,16:00,bacillariophyta,synedra,synedra spp.,5.29,2523.03,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000481,11185185,06/09/2016,11:00,bacillariophyta,aulacoseira,aulacoseira granulata,89.92,89469.61,17,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000481,11185185,06/09/2016,11:00,bacillariophyta,aulacoseira,aulacoseira sp.,34.27,3735.64,6,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000481,11185185,06/09/2016,11:00,bacillariophyta,cyclotella,cyclotella sp.,0.40,87.20,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000481,11185185,06/09/2016,11:00,bacillariophyta,surirella,surirella librile,0.40,736.01,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000481,11185185,06/09/2016,11:00,bacillariophyta,encyonema,encyonema sp.,5.71,1576.51,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000481,11185185,06/09/2016,11:00,bacillariophyta,fragilaria,fragilaria sp.,37.03,2110.46,7,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000481,11185185,06/09/2016,11:00,bacillariophyta,navicula,navicula sp.,0.40,68.40,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000481,11185185,06/09/2016,11:00,bacillariophyta,stephanodiscus,stephanodiscus sp.,5.71,2833.15,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000481,11185185,06/09/2016,11:00,bacillariophyta,synedra,synedra spp.,5.71,2570.39,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U,NA
BGC000482,11455478,06/09/2016,13:00,bacillariophyta,achnanthidium,achnanthidium minutissimum,38.89,4031.84,1,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000482,11455478,06/09/2016,13:00,bacillariophyta,achnanthidium,achnanthidium sp.,14.53,2909.54,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000482,11455478,06/09/2016,13:00,bacillariophyta,aulacoseira,aulacoseira granulata,155.56,366530.58,4,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000482,11455478,06/09/2016,13:00,bacillariophyta,bacillaria,bacillaria paxillifera,14.53,41185.75,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000482,11455478,06/09/2016,13:00,bacillariophyta,thalassiosira,cf. thalassiosira sp.,622.24,71839.99,16,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000482,11455478,06/09/2016,13:00,cyanobacteria,chroococcus,chroococcus microscopicus,24500.79,6568.23,630,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGC000482,11455478,06/09/2016,13:00,bacillariophyta,chrysococcus,chrysococcus sp.,14.53,1265.55,2,Submersible centrifugal pump,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
